"","ID","URL","SIZE","DATA","TIME","DATASET"
"22396","C0396","http://www.goodincomeprotection.co.uk/income-protection-insurance-cover.htm","6857","10/07/2002","13:22:09","Insurance Agencies"
"22395","C0395","http://www.assurenetuk.com/main/special_premium_watch.htm","20383","10/07/2002","13:22:09","Insurance Agencies"
"22394","C0394","http://www.ansvar.co.uk/churchfellow.htm","4799","10/07/2002","13:22:08","Insurance Agencies"
"22393","C0393","http://www.alphains.co.uk/insurance-contact.htm","12285","10/07/2002","13:22:08","Insurance Agencies"
"22392","C0392","http://www.1st-on-line.com/commercial/bar.htm","4288","10/07/2002","13:22:08","Insurance Agencies"
"22391","C0391","http://www.studentwatchout.co.uk/page.mv?p","11803","10/07/2002","13:22:06","Insurance Agencies"
"22390","C0390","http://www.stonewaysinsurance.co.uk/","1945","10/07/2002","13:22:06","Insurance Agencies"
"22389","C0389","http://www.scottishfriendly.co.uk/products/childbond.html","32206","10/07/2002","13:22:06","Insurance Agencies"
"22388","C0388","http://www.saveinsurance.co.uk/customercare.htm","20615","10/07/2002","13:22:05","Insurance Agencies"
"22387","C0387","http://www.royalsunalliance.co.uk/media/news_file_detail.cfm?id","15079","10/07/2002","13:22:05","Insurance Agencies"
"22386","C0386","http://www.rapidinsure.co.uk/Insurance/Household/summary.asp","18495","10/07/2002","13:22:04","Insurance Agencies"
"22385","C0385","http://www.prudential.co.uk/prudentialplc/investor_home/results/reports/?view","29318","10/07/2002","13:22:04","Insurance Agencies"
"22384","C0384","http://www.poundgates.com/privacy.htm","8282","10/07/2002","13:21:57","Insurance Agencies"
"22383","C0383","http://www.pois.co.uk/","9710","10/07/2002","13:21:57","Insurance Agencies"
"22382","C0382","http://www.pifc.co.uk/en/financial_planning/news/view.asp?id","17156","10/07/2002","13:21:57","Insurance Agencies"
"22381","C0381","http://www.lloyds.com/un/en/article/0,1252,101020000|103344,00.html","45251","10/07/2002","13:21:57","Insurance Agencies"
"22380","C0380","http://www.jameshampden.co.uk/frpt04/index.htm","8308","10/07/2002","13:21:56","Insurance Agencies"
"22379","C0379","http://motor.insurancenow.com/index.html?session_id","27426","10/07/2002","13:21:56","Insurance Agencies"
"22378","C0378","http://www.insurance-at.co.uk/directchoice.htm","14408","10/07/2002","13:21:56","Insurance Agencies"
"22377","C0377","http://www.the-insurance-service.co.uk/media/news_file_detail.cfm?id","15079","10/07/2002","13:21:56","Insurance Agencies"
"22376","C0376","http://www.insuranceclub.co.uk/insuranceclub/changes.htm","1470","10/07/2002","13:21:56","Insurance Agencies"
"22375","C0375","http://www.theinsurancecentre.co.uk/homesecurity.html","30054","10/07/2002","13:21:56","Insurance Agencies"
"22374","C0374","http://www.hhh.co.uk/pet.htm","2714","10/07/2002","13:21:55","Insurance Agencies"
"22373","C0373","http://www.guardianfs.co.uk/recruitment/our_work.htm","11555","10/07/2002","13:21:55","Insurance Agencies"
"22372","C0372","http://www.a-payment-protection-website.co.uk/policy-benefits.asp","12212","10/07/2002","13:21:55","Insurance Agencies"
"22371","C0371","http://www.friendsprovident.co.uk/investor/announcements.jhtml;jsessionid","20852","10/07/2002","13:21:54","Insurance Agencies"
"22370","C0370","http://www.financial-adviser.com/BUPAdetails.htm","16535","10/07/2002","13:21:53","Insurance Agencies"
"22369","C0369","http://www.endsleigh.co.uk/corporate/about.html","9016","10/07/2002","13:21:53","Insurance Agencies"
"22368","C0368","http://www.cornhilldirect.co.uk/life/over50_further_info.htm","30327","10/07/2002","13:21:53","Insurance Agencies"
"22367","C0367","http://www.cis.co.uk//socacc2002/pages/FeedbackForm.asp","12088","10/07/2002","13:21:53","Insurance Agencies"
"22366","C0366","http://www.citymain-insurance.co.uk/travel.htm","3144","10/07/2002","13:21:53","Insurance Agencies"
"22365","C0365","http://www.chaucerplc.com/investrel/results/html/prelim1998.htm","47605","10/07/2002","13:21:53","Insurance Agencies"
"22364","C0364","http://www.ceta.co.uk/pet.htm","7117","10/07/2002","13:21:53","Insurance Agencies"
"22363","C0363","http://www.biba.org.uk/press/indie0607.asp","48836","10/07/2002","13:21:53","Insurance Agencies"
"22362","C0362","http://www.goodincomeprotection.co.uk/redundancy-insurance-information.htm","7009","10/07/2002","13:21:53","Insurance Agencies"
"22361","C0361","http://www.assurenetuk.com/main/privacy_policy.htm","21001","10/07/2002","13:21:53","Insurance Agencies"
"22360","C0360","http://www.ansvar.co.uk/about_businessethics.htm","4811","10/07/2002","13:21:52","Insurance Agencies"
"22359","C0359","http://www.alphains.co.uk/Professional-Indemnity.htm","12495","10/07/2002","13:21:52","Insurance Agencies"
"22358","C0358","http://www.1st-on-line.com/small_business/small_business_form.asp","6246","10/07/2002","13:21:52","Insurance Agencies"
"22357","C0357","http://www.studentwatchout.co.uk/page.mv?p","13879","10/07/2002","13:21:44","Insurance Agencies"
"22356","C0356","http://www.stonewaysinsurance.co.uk/","1947","10/07/2002","13:21:43","Insurance Agencies"
"22355","C0355","http://www.scottishfriendly.co.uk/products/scottishbond.html","33336","10/07/2002","13:21:43","Insurance Agencies"
"22354","C0354","http://www.saveinsurance.co.uk/home_insurance_guide.htm","21338","10/07/2002","13:21:42","Insurance Agencies"
"22353","C0353","http://www.royalsunalliance.co.uk/media/news_file_detail.cfm?id","15154","10/07/2002","13:21:42","Insurance Agencies"
"22352","C0352","http://www.rapidinsure.co.uk/information/siteusage.asp","21861","10/07/2002","13:21:41","Insurance Agencies"
"22351","C0351","http://www.prudential.co.uk/prudentialplc/investor_home/summary/shareprice_lse/interactivechart/","31556","10/07/2002","13:21:41","Insurance Agencies"
"22350","C0350","http://www.poundgates.com/team.htm","10061","10/07/2002","13:21:31","Insurance Agencies"
"22349","C0349","http://www.pois.co.uk/products.html","9720","10/07/2002","13:21:31","Insurance Agencies"
"22348","C0348","http://www.pifc.co.uk/en/corporate/news/view.asp?id","17430","10/07/2002","13:21:31","Insurance Agencies"
"22347","C0347","http://www.musicalinsurance.com/","9473","10/07/2002","13:21:31","Insurance Agencies"
"22346","C0346","http://www.lloyds.com/un/en/aboutlloyds/faq/0,1248,102010000,00.html","45488","10/07/2002","13:21:28","Insurance Agencies"
"22345","C0345","http://www.jameshampden.co.uk/wwpt04/index.htm","8313","10/07/2002","13:21:27","Insurance Agencies"
"22344","C0344","http://motor.insurancenow.com/index.html?session_id","27436","10/07/2002","13:21:27","Insurance Agencies"
"22343","C0343","http://www.insurance-at.com/","16882","10/07/2002","13:21:26","Insurance Agencies"
"22342","C0342","http://www.the-insurance-service.co.uk/media/news_file_detail.cfm?id","15154","10/07/2002","13:21:26","Insurance Agencies"
"22341","C0341","http://www.insuranceclub.co.uk/insuranceclub/why.htm","1553","10/07/2002","13:21:26","Insurance Agencies"
"22340","C0340","http://www.theinsurancecentre.co.uk/motortips.html?ID","30459","10/07/2002","13:21:26","Insurance Agencies"
"22339","C0339","http://www.hhh.co.uk/travel.htm","2825","10/07/2002","13:21:26","Insurance Agencies"
"22338","C0338","http://www.guardianfs.co.uk/contact_us/quick.htm","12056","10/07/2002","13:21:26","Insurance Agencies"
"22337","C0337","http://www.a-payment-protection-website.co.uk/mppi-policy-wording-16.asp","12532","10/07/2002","13:21:26","Insurance Agencies"
"22336","C0336","http://www.friendsprovident.co.uk/investor/announcements.jhtml;jsessionid","20852","10/07/2002","13:21:24","Insurance Agencies"
"22335","C0335","http://www.financial-adviser.com/Legal.htm","17945","10/07/2002","13:21:23","Insurance Agencies"
"22334","C0334","http://www.endsleigh.co.uk/topbanana/index.html","10233","10/07/2002","13:21:23","Insurance Agencies"
"22333","C0333","http://www.cornhilldirect.co.uk/homeins/buildings_policy_13.htm","32405","10/07/2002","13:21:23","Insurance Agencies"
"22332","C0332","http://www.cis.co.uk//newfeedback/unit_trust_general.html","14119","10/07/2002","13:21:23","Insurance Agencies"
"22331","C0331","http://www.citymain-insurance.co.uk/personal_insurance.htm","4543","10/07/2002","13:21:23","Insurance Agencies"
"22330","C0330","http://www.chaucerplc.com/investrel/press/2000/interimsjun00.htm","50937","10/07/2002","13:21:23","Insurance Agencies"
"22329","C0329","http://www.ceta.co.uk/welcome.htm","7120","10/07/2002","13:21:23","Insurance Agencies"
"22328","C0328","http://www.biba.org.uk/findbroker.asp","50254","10/07/2002","13:21:23","Insurance Agencies"
"22327","C0327","http://www.goodincomeprotection.co.uk/we_help.html","7078","10/07/2002","13:21:22","Insurance Agencies"
"22326","C0326","http://www.assurenetuk.com/main/get_a_quote.htm","21068","10/07/2002","13:21:22","Insurance Agencies"
"22325","C0325","http://www.ansvar.co.uk/commgroup.htm","5034","10/07/2002","13:21:22","Insurance Agencies"
"22324","C0324","http://www.alphains.co.uk/index.htm","13962","10/07/2002","13:21:22","Insurance Agencies"
"22323","C0323","http://www.1st-on-line.com/index.html","7681","10/07/2002","13:21:22","Insurance Agencies"
"22322","C0322","http://www.studentwatchout.co.uk/tac.mv?bupalocal","13926","10/07/2002","13:21:21","Insurance Agencies"
"22321","C0321","http://www.stonewaysinsurance.co.uk/navbar.asp","2307","10/07/2002","13:21:20","Insurance Agencies"
"22320","C0320","http://www.scottishfriendly.co.uk/products/scottishinvestmentbond.html","35125","10/07/2002","13:21:20","Insurance Agencies"
"22319","C0319","http://www.saveinsurance.co.uk/Bupafeed.htm","22557","10/07/2002","13:21:19","Insurance Agencies"
"22318","C0318","http://www.royalsunalliance.co.uk/media/news_file_detail.cfm?id","15172","10/07/2002","13:21:19","Insurance Agencies"
"22317","C0317","http://www.rapidinsure.co.uk/information/security.asp","23377","10/07/2002","13:21:18","Insurance Agencies"
"22316","C0316","http://www.prudential.co.uk/prudentialplc/investor_home/summary/shareprice_ny/interactivechart/","33332","10/07/2002","13:21:18","Insurance Agencies"
"22315","C0315","http://www.poundgates.com/claims.htm","10062","10/07/2002","13:21:04","Insurance Agencies"
"22314","C0314","http://www.pois.co.uk/juniorbond.html","10101","10/07/2002","13:21:04","Insurance Agencies"
"22313","C0313","http://www.pifc.co.uk/en/financial_planning/news/view.asp?id","17896","10/07/2002","13:21:04","Insurance Agencies"
"22312","C0312","http://www.musicalinsurance.com/protrack/agreement.html","16414","10/07/2002","13:21:04","Insurance Agencies"
"22311","C0311","http://www.lloyds.com/un/en/article/0,1252,101020000|102269,00.html","45533","10/07/2002","13:21:04","Insurance Agencies"
"22310","C0310","http://www.jameshampden.co.uk/frpt21/index.htm","8379","10/07/2002","13:21:03","Insurance Agencies"
"22309","C0309","http://business.insurancenow.com/index.html?session_id","27846","10/07/2002","13:21:03","Insurance Agencies"
"22308","C0308","http://www.insurance-at.com/business_insurance.htm","18960","10/07/2002","13:21:03","Insurance Agencies"
"22307","C0307","http://www.the-insurance-service.co.uk/media/news_file_detail.cfm?id","15172","10/07/2002","13:21:03","Insurance Agencies"
"22306","C0306","http://www.insuranceclub.co.uk/insuranceclub/cypolsum.htm","1589","10/07/2002","13:21:03","Insurance Agencies"
"22305","C0305","http://www.theinsurancecentre.co.uk/motortips.html?ID","30459","10/07/2002","13:21:03","Insurance Agencies"
"22304","C0304","http://www.hhh.co.uk/aboutus.htm","2891","10/07/2002","13:21:02","Insurance Agencies"
"22303","C0303","http://www.guardianfs.co.uk/about_us/","12183","10/07/2002","13:21:02","Insurance Agencies"
"22302","C0302","http://www.a-payment-protection-website.co.uk/mppi-policy-wording-26.asp","12805","10/07/2002","13:21:02","Insurance Agencies"
"22301","C0301","http://www.friendsprovident.co.uk/investor/announcements.jhtml;jsessionid","20852","10/07/2002","13:21:01","Insurance Agencies"
"22300","C0300","http://www.financial-adviser.com/customercare.htm","20450","10/07/2002","13:21:00","Insurance Agencies"
"22299","C0299","http://www.endsleigh.co.uk/cgi/offices.pl?searchstring","10248","10/07/2002","13:21:00","Insurance Agencies"
"22298","C0298","http://www.cornhilldirect.co.uk/homeins/contents_policy_14.htm","32631","10/07/2002","13:21:00","Insurance Agencies"
"22297","C0297","http://www.cis.co.uk/pages/news1999.html","14278","10/07/2002","13:21:00","Insurance Agencies"
"22296","C0296","http://www.citymain-insurance.co.uk/general_inquiry.htm","5584","10/07/2002","13:21:00","Insurance Agencies"
"22295","C0295","http://www.chaucerplc.com/investrel/press/2001/openoffer_9mar.htm","51142","10/07/2002","13:21:00","Insurance Agencies"
"22294","C0294","http://www.ceta.co.uk/policies/index.htm","7574","10/07/2002","13:21:00","Insurance Agencies"
"22293","C0293","http://www.biba.org.uk/press/36points.asp","57869","10/07/2002","13:20:59","Insurance Agencies"
"22292","C0292","http://www.goodincomeprotection.co.uk/income-protection-insurance-information.htm","7262","10/07/2002","13:20:59","Insurance Agencies"
"22291","C0291","http://www.assurenetuk.com/main/life_desc.htm","21242","10/07/2002","13:20:59","Insurance Agencies"
"22290","C0290","http://www.ansvar.co.uk/ourproducts.htm","5038","10/07/2002","13:20:59","Insurance Agencies"
"22289","C0289","http://www.alphains.co.uk/","13962","10/07/2002","13:20:59","Insurance Agencies"
"22288","C0288","http://www.1st-on-line.com/","7681","10/07/2002","13:20:59","Insurance Agencies"
"22287","C0287","http://www.studentwatchout.co.uk/tac.mv?auacontactlenses","13941","10/07/2002","13:20:59","Insurance Agencies"
"22286","C0286","http://www.stonewaysinsurance.co.uk/contactus.html","3089","10/07/2002","13:20:59","Insurance Agencies"
"22285","C0285","http://www.scottishfriendly.co.uk/products/growthsecurity.html","37009","10/07/2002","13:20:58","Insurance Agencies"
"22284","C0284","http://www.saveinsurance.co.uk/Homesure.htm","23455","10/07/2002","13:20:57","Insurance Agencies"
"22283","C0283","http://www.royalsunalliance.co.uk/media/switchboard_item.cfm?dept","15245","10/07/2002","13:20:57","Insurance Agencies"
"22282","C0282","http://www.rapidinsure.co.uk/business/insurance/businesscomputer/computermainttncs.asp","27513","10/07/2002","13:20:56","Insurance Agencies"
"22281","C0281","http://www.prudential.co.uk/prudentialplc/investor_home/library/?version","33471","10/07/2002","13:20:56","Insurance Agencies"
"22280","C0280","http://www.poundgates.com/comm.htm","10351","10/07/2002","13:20:43","Insurance Agencies"
"22279","C0279","http://www.pois.co.uk/contact.html","10542","10/07/2002","13:20:43","Insurance Agencies"
"22278","C0278","http://www.pifc.co.uk/en/financial_planning/pens_calc.asp","18211","10/07/2002","13:20:43","Insurance Agencies"
"22277","C0277","http://www.musicalinsurance.com/about.htm","18492","10/07/2002","13:20:43","Insurance Agencies"
"22276","C0276","http://www.lloyds.com/un/en/mi/archive/0,1142,101020000,00.html","47642","10/07/2002","13:20:43","Insurance Agencies"
"22275","C0275","http://www.jameshampden.co.uk/wwpt21/index.htm","8383","10/07/2002","13:20:43","Insurance Agencies"
"22274","C0274","http://business.insurancenow.com/index.html?session_id","27872","10/07/2002","13:20:42","Insurance Agencies"
"22273","C0273","http://www.insurance-at.com/terms-and-conditions.htm","19773","10/07/2002","13:20:42","Insurance Agencies"
"22272","C0272","http://www.the-insurance-service.co.uk/media/switchboard_item.cfm?dept","15245","10/07/2002","13:20:42","Insurance Agencies"
"22271","C0271","http://www.insuranceclub.co.uk/insuranceclub/rebuild.htm","2407","10/07/2002","13:20:42","Insurance Agencies"
"22270","C0270","http://www.theinsurancecentre.co.uk/motortips.html","30459","10/07/2002","13:20:42","Insurance Agencies"
"22269","C0269","http://www.hhh.co.uk/main.htm","3300","10/07/2002","13:20:42","Insurance Agencies"
"22268","C0268","http://www.guardianfs.co.uk/about_us/index.htm","12183","10/07/2002","13:20:42","Insurance Agencies"
"22267","C0267","http://www.a-payment-protection-website.co.uk/mppi-policy-wording.asp","13203","10/07/2002","13:20:42","Insurance Agencies"
"22266","C0266","http://www.friendsprovident.co.uk/investor/announcements.jhtml;jsessionid","20852","10/07/2002","13:20:40","Insurance Agencies"
"22265","C0265","http://www.financial-adviser.com/home_insurance_guide.htm","21168","10/07/2002","13:20:40","Insurance Agencies"
"22264","C0264","http://www.endsleigh.co.uk/quotebuy/study_abroad/cover.html","11847","10/07/2002","13:20:40","Insurance Agencies"
"22263","C0263","http://www.cornhilldirect.co.uk/homeins/contents_policy_9.htm","38595","10/07/2002","13:20:40","Insurance Agencies"
"22262","C0262","http://www.cis.co.uk//newfeedback/pensions.html","14426","10/07/2002","13:20:39","Insurance Agencies"
"22261","C0261","http://www.citymain-insurance.co.uk/accident.htm","5764","10/07/2002","13:20:39","Insurance Agencies"
"22260","C0260","http://www.chaucerplc.com/investrel/results/html/interims30jun00.htm","51742","10/07/2002","13:20:39","Insurance Agencies"
"22259","C0259","http://www.ceta.co.uk/application_for_membership.htm","8280","10/07/2002","13:20:39","Insurance Agencies"
"22258","C0258","http://www.biba.org.uk/bibabroker/MS_sub_rates.asp","61753","10/07/2002","13:20:39","Insurance Agencies"
"22257","C0257","http://www.goodincomeprotection.co.uk/income-protection-insurance-averages.htm","7490","10/07/2002","13:20:39","Insurance Agencies"
"22256","C0256","http://www.assurenetuk.com/main/terms_of_business.htm","21334","10/07/2002","13:20:39","Insurance Agencies"
"22255","C0255","http://www.ansvar.co.uk/CharitiesConnect.htm","5039","10/07/2002","13:20:39","Insurance Agencies"
"22254","C0254","http://www.alphains.co.uk/car-insurance-advice.htm","15192","10/07/2002","13:20:39","Insurance Agencies"
"22253","C0253","http://www.1st-on-line.com/office/office_form.asp","8293","10/07/2002","13:20:39","Insurance Agencies"
"22252","C0252","http://www.studentwatchout.co.uk/page.mv?p","15749","10/07/2002","13:20:38","Insurance Agencies"
"22251","C0251","http://www.stonewaysinsurance.co.uk/claimforms.asp","4615","10/07/2002","13:20:38","Insurance Agencies"
"22250","C0250","http://www.scottishfriendly.co.uk/ifa/ifa-scottishinvestment.html","37860","10/07/2002","13:20:38","Insurance Agencies"
"22249","C0249","http://www.saveinsurance.co.uk/links.htm","23741","10/07/2002","13:20:34","Insurance Agencies"
"22248","C0248","http://www.royalsunalliance.co.uk/media/news_file_detail.cfm?id","15353","10/07/2002","13:20:33","Insurance Agencies"
"22247","C0247","http://www.rapidinsure.co.uk/business/insurance/travgroup/travgroup.asp","28026","10/07/2002","13:20:33","Insurance Agencies"
"22246","C0246","http://www.prudential.co.uk/prudentialplc/investor_home/library/","33471","10/07/2002","13:20:32","Insurance Agencies"
"22245","C0245","http://www.poundgates.com/marine.htm","11339","10/07/2002","13:20:19","Insurance Agencies"
"22244","C0244","http://www.pois.co.uk/privacy.html","10839","10/07/2002","13:20:19","Insurance Agencies"
"22243","C0243","http://www.pifc.co.uk/en/corporate/news/archive.asp","18558","10/07/2002","13:20:19","Insurance Agencies"
"22242","C0242","http://www.musicalinsurance.com/apply.htm","18565","10/07/2002","13:20:19","Insurance Agencies"
"22241","C0241","http://www.lloyds.com/un/en/article/0,1252,101020000|102212,00.html","48506","10/07/2002","13:20:19","Insurance Agencies"
"22240","C0240","http://www.jameshampden.co.uk/wwpt03/index.htm","8570","10/07/2002","13:20:18","Insurance Agencies"
"22239","C0239","http://business.insurancenow.com/index.html?session_id","27880","10/07/2002","13:20:18","Insurance Agencies"
"22238","C0238","http://www.insurance-at.co.uk/directchoice/hhlegcertpolicy.htm","21302","10/07/2002","13:20:18","Insurance Agencies"
"22237","C0237","http://www.the-insurance-service.co.uk/media/news_file_detail.cfm?id","15353","10/07/2002","13:20:18","Insurance Agencies"
"22236","C0236","http://www.insuranceclub.co.uk/insuranceclub/welcome2.htm","3253","10/07/2002","13:20:18","Insurance Agencies"
"22235","C0235","http://www.theinsurancecentre.co.uk/motortips.html?ID","30459","10/07/2002","13:20:18","Insurance Agencies"
"22234","C0234","http://www.hhh.co.uk/marine.htm","3402","10/07/2002","13:20:17","Insurance Agencies"
"22233","C0233","http://www.guardianfs.co.uk/recruitment/our_people.htm","13128","10/07/2002","13:20:17","Insurance Agencies"
"22232","C0232","http://www.a-payment-protection-website.co.uk/default.asp","14098","10/07/2002","13:20:17","Insurance Agencies"
"22231","C0231","http://www.friendsprovident.co.uk/investor/announcements.jhtml;jsessionid","20852","10/07/2002","13:20:16","Insurance Agencies"
"22230","C0230","http://www.financial-adviser.com/Bupafeed.htm","22392","10/07/2002","13:20:15","Insurance Agencies"
"22229","C0229","http://www.endsleigh.co.uk/quotebuy/backpacker/cover.html","16079","10/07/2002","13:20:15","Insurance Agencies"
"22228","C0228","http://www.cornhilldirect.co.uk/life/over50_key_features.htm","40057","10/07/2002","13:20:15","Insurance Agencies"
"22227","C0227","http://www.cis.co.uk//Pages/h.html","14447","10/07/2002","13:20:15","Insurance Agencies"
"22226","C0226","http://www.citymain-insurance.co.uk/annrequestquote.htm","5823","10/07/2002","13:20:15","Insurance Agencies"
"22225","C0225","http://www.chaucerplc.com/investrel/press/1999/interimsjun99.htm","57020","10/07/2002","13:20:15","Insurance Agencies"
"22224","C0224","http://www.ceta.co.uk/premium.htm","9692","10/07/2002","13:20:15","Insurance Agencies"
"22223","C0223","http://www.biba.org.uk/travelins.asp","61878","10/07/2002","13:20:15","Insurance Agencies"
"22222","C0222","http://www.goodincomeprotection.co.uk/cover/cover.html","8056","10/07/2002","13:20:14","Insurance Agencies"
"22221","C0221","http://www.assurenetuk.com/main/critical_desc.htm","21477","10/07/2002","13:20:14","Insurance Agencies"
"22220","C0220","http://www.ansvar.co.uk/about.htm","5407","10/07/2002","13:20:14","Insurance Agencies"
"22219","C0219","http://www.alphains.co.uk/pet-insurance.htm","18407","10/07/2002","13:20:14","Insurance Agencies"
"22218","C0218","http://www.1st-on-line.com/restaurateurs/restauranteurs_form.asp","8440","10/07/2002","13:20:14","Insurance Agencies"
"22217","C0217","http://www.studentwatchout.co.uk/page.mv?p","15891","10/07/2002","13:20:04","Insurance Agencies"
"22216","C0216","http://www.stonewaysinsurance.co.uk/trailerform_terms.html","5271","10/07/2002","13:20:04","Insurance Agencies"
"22215","C0215","http://www.scottishfriendly.co.uk/ifa/ifa-prosperity.html","38610","10/07/2002","13:20:04","Insurance Agencies"
"22214","C0214","http://www.saveinsurance.co.uk/index3.htm","25263","10/07/2002","13:20:03","Insurance Agencies"
"22213","C0213","http://www.royalsunalliance.co.uk/employees/faq.htm","15763","10/07/2002","13:20:02","Insurance Agencies"
"22212","C0212","http://www.rapidinsure.co.uk/business/insurance/travannual/travannual.asp","28550","10/07/2002","13:20:02","Insurance Agencies"
"22211","C0211","http://www.prudential.co.uk/prudentialplc/investor_home/results/finhighlights/?version","35360","10/07/2002","13:20:01","Insurance Agencies"
"22210","C0210","http://www.poundgates.com/vehicles.htm","12070","10/07/2002","13:19:55","Insurance Agencies"
"22209","C0209","http://www.pois.co.uk/traveldd.html","11470","10/07/2002","13:19:55","Insurance Agencies"
"22208","C0208","http://www.pifc.co.uk/en/financial_planning/tax/pp.asp","18658","10/07/2002","13:19:55","Insurance Agencies"
"22207","C0207","http://www.musicalinsurance.com/links.htm","19472","10/07/2002","13:19:55","Insurance Agencies"
"22206","C0206","http://www.lloyds.com/un/en/article/0,1252,103000125,00.html","49299","10/07/2002","13:19:54","Insurance Agencies"
"22205","C0205","http://www.jameshampden.co.uk/frpt03/index.htm","8582","10/07/2002","13:19:54","Insurance Agencies"
"22204","C0204","http://business.insurancenow.com/index.html?session_id","27882","10/07/2002","13:19:54","Insurance Agencies"
"22203","C0203","http://www.insurance-at.co.uk/directchoice/partners.htm","24019","10/07/2002","13:19:53","Insurance Agencies"
"22202","C0202","http://www.the-insurance-service.co.uk/employees/faq.htm","15763","10/07/2002","13:19:53","Insurance Agencies"
"22201","C0201","http://www.insuranceclub.co.uk/","3808","10/07/2002","13:19:53","Insurance Agencies"
"22200","C0200","http://www.theinsurancecentre.co.uk/homefaq.html","34311","10/07/2002","13:19:53","Insurance Agencies"
"22199","C0199","http://www.hhh.co.uk","3861","10/07/2002","13:19:53","Insurance Agencies"
"22198","C0198","http://www.guardianfs.co.uk/recruitment/emp_opps.htm","13825","10/07/2002","13:19:53","Insurance Agencies"
"22197","C0197","http://www.a-payment-protection-website.co.uk/","14098","10/07/2002","13:19:53","Insurance Agencies"
"22196","C0196","http://www.friendsprovident.co.uk/investor/announcements.jhtml;jsessionid","20852","10/07/2002","13:19:52","Insurance Agencies"
"22195","C0195","http://www.financial-adviser.com/Homesure.htm","23281","10/07/2002","13:19:50","Insurance Agencies"
"22194","C0194","http://www.endsleigh.co.uk/menu.html","16188","10/07/2002","13:19:50","Insurance Agencies"
"22193","C0193","http://www.cornhilldirect.co.uk/homeins/contents_policy_10.htm","47803","10/07/2002","13:19:50","Insurance Agencies"
"22192","C0192","http://www.cis.co.uk//Pages/nw.html","15200","10/07/2002","13:19:50","Insurance Agencies"
"22191","C0191","http://www.citymain-insurance.co.uk/start.htm","6085","10/07/2002","13:19:50","Insurance Agencies"
"22190","C0190","http://www.chaucerplc.com/investrel/results/html/prelim1999.htm","60322","10/07/2002","13:19:50","Insurance Agencies"
"22189","C0189","http://www.ceta.co.uk/about.htm","9837","10/07/2002","13:19:50","Insurance Agencies"
"22188","C0188","http://www.biba.org.uk/pressarc.asp","62459","10/07/2002","13:19:50","Insurance Agencies"
"22187","C0187","http://www.goodincomeprotection.co.uk/response_form.html","8239","10/07/2002","13:19:49","Insurance Agencies"
"22186","C0186","http://www.assurenetuk.com/main/income_protection_benefits.htm","21999","10/07/2002","13:19:49","Insurance Agencies"
"22185","C0185","http://www.ansvar.co.uk/specialevents.htm","5463","10/07/2002","13:19:49","Insurance Agencies"
"22184","C0184","http://www.alphains.co.uk/commercial_quotation.htm","18897","10/07/2002","13:19:49","Insurance Agencies"
"22183","C0183","http://www.1st-on-line.com/publicans/publicans_form.asp","8803","10/07/2002","13:19:49","Insurance Agencies"
"22182","C0182","http://www.studentwatchout.co.uk/tac.mv?bupacare","16303","10/07/2002","13:19:41","Insurance Agencies"
"22181","C0181","http://www.stonewaysinsurance.co.uk/links.asp","6012","10/07/2002","13:19:40","Insurance Agencies"
"22180","C0180","http://www.scottishfriendly.co.uk/ifa/ifa-growth.html","41967","10/07/2002","13:19:40","Insurance Agencies"
"22179","C0179","http://www.saveinsurance.co.uk/VC.htm","26596","10/07/2002","13:19:36","Insurance Agencies"
"22178","C0178","http://www.royalsunalliance.co.uk/contactus/index.asp","16249","10/07/2002","13:19:36","Insurance Agencies"
"22177","C0177","http://www.rapidinsure.co.uk/Insurance/Household/Household.asp","29439","10/07/2002","13:19:35","Insurance Agencies"
"22176","C0176","http://www.prudential.co.uk/prudentialplc/investor_home/results/finhighlights/?view","35360","10/07/2002","13:19:35","Insurance Agencies"
"22175","C0175","http://www.poundgates.com/brokerregistration.htm","12161","10/07/2002","13:19:31","Insurance Agencies"
"22174","C0174","http://www.pois.co.uk/travel.html","13538","10/07/2002","13:19:31","Insurance Agencies"
"22173","C0173","http://www.pifc.co.uk/en/financial_planning/tax/cgt.asp","19385","10/07/2002","13:19:30","Insurance Agencies"
"22172","C0172","http://www.musicalinsurance.com/questions.asp","19741","10/07/2002","13:19:30","Insurance Agencies"
"22171","C0171","http://www.lloyds.com/un/en/article/0,1252,101020000|102632,00.html","59907","10/07/2002","13:19:30","Insurance Agencies"
"22170","C0170","http://www.jameshampden.co.uk/frpt23/index.htm","8784","10/07/2002","13:19:29","Insurance Agencies"
"22169","C0169","http://ladymotor.insurancenow.com/index.html?session_id","29362","10/07/2002","13:19:29","Insurance Agencies"
"22168","C0168","http://www.insurance-at.com/uk_life_insurance.htm","24840","10/07/2002","13:19:29","Insurance Agencies"
"22167","C0167","http://www.the-insurance-service.co.uk/contactus/index.asp","16249","10/07/2002","13:19:29","Insurance Agencies"
"22166","C0166","http://www.insuranceclub.co.uk/insuranceclub/protect2.htm","5542","10/07/2002","13:19:29","Insurance Agencies"
"22165","C0165","http://www.theinsurancecentre.co.uk/homefaq.html?ID","34311","10/07/2002","13:19:29","Insurance Agencies"
"22164","C0164","http://www.hhh.co.uk/complaints.htm","4002","10/07/2002","13:19:28","Insurance Agencies"
